molecule_chembl_id,smiles,pref_name,mw,alogp,hbd,hba,tpsa,cns_mpo
CHEMBL1201190,Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,LEVOCETIRIZINE DIHYDROCHLORIDE,388.9,3.15,1,4,53.01,3.5
CHEMBL1201191,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,LEVOCETIRIZINE,388.9,3.15,1,4,53.01,3.5
CHEMBL1201192,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,ARMODAFINIL,273.36,2.01,1,2,66.15,4.5
CHEMBL1201193,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,LEVOBUPIVACAINE,288.44,3.9,1,2,32.34,3.5
CHEMBL1201198,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12,PEMIROLAST,228.22,0.18,1,6,88.83,4.5
CHEMBL1201201,CN[C@@H](C)Cc1ccccc1,METHAMPHETAMINE,149.24,1.84,1,1,12.03,4.0
CHEMBL1201208,CC1NCCOC1c1ccccc1,PHENMETRAZINE,177.25,1.74,1,2,21.26,4.0
CHEMBL1201212,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,MIDODRINE,254.29,-0.19,3,5,93.81,4.0
CHEMBL1201213,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,ISOETHARINE,239.31,1.91,4,4,72.72,4.0
CHEMBL1201222,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,LISDEXAMFETAMINE,263.38,1.19,3,3,81.14,4.5
CHEMBL1201227,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,CYCRIMINE,287.45,3.94,1,2,23.47,3.5
CHEMBL1201232,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,ISOPROPAMIDE,353.53,4.11,1,1,43.09,4.0
CHEMBL1201233,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,METHYLDOPATE,239.27,0.92,3,5,92.78,4.0
CHEMBL1201234,CNC(C)(C)Cc1ccccc1,MEPHENTERMINE,163.26,2.23,1,1,12.03,4.0
CHEMBL1201235,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,METHYLHOMATROPINE,290.38,2.03,1,3,46.53,4.5
CHEMBL1201236,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,CARBIDOPA ANHYDROUS,226.23,-0.05,5,5,115.81,3.5
CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,LEVOBUNOLOL,291.39,2.33,2,4,58.56,4.5
CHEMBL1201242,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,INDECAINIDE,308.43,3.22,2,2,55.12,4.0
CHEMBL1201251,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1,ARBUTAMINE,317.39,2.45,5,5,92.95,3.5
CHEMBL1201256,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,TRIMETHOBENZAMIDE,388.46,2.58,1,6,69.26,3.5
CHEMBL1201260,C/N=C(\NC)NCc1ccccc1,BETHANIDINE,177.25,0.98,2,1,36.42,4.0
CHEMBL1201262,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,DIPIVEFRIN,351.44,2.84,2,6,84.86,4.5
CHEMBL1201263,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,HYDROCORTAMATE,475.63,2.67,2,7,104.14,3.5
CHEMBL1201265,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12,METHYLPREDNISOLONE HEMISUCCINATE,474.55,2.22,3,7,138.2,3.0
CHEMBL1201266,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,LODOXAMIDE,311.64,0.26,4,5,156.59,3.0
CHEMBL1201269,CC(C)(N)Cc1ccc(Cl)cc1,CHLORPHENTERMINE,183.68,2.62,1,1,26.02,4.0
CHEMBL1201273,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,PROTOKYLOL,331.37,2.08,4,6,91.18,3.5
CHEMBL1201274,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1,LEVOBETAXOLOL,307.43,2.39,2,4,50.72,3.5
CHEMBL1201286,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,OXYPHENONIUM,348.51,3.48,1,3,46.53,4.0
CHEMBL1201288,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,DANTROLENE,314.26,1.74,1,6,118.05,4.0
CHEMBL1201293,CC(=O)NCCCS(=O)(=O)O,ACAMPROSATE,181.21,-0.6,2,3,83.47,4.5
CHEMBL1201308,CC(C)NC(C)Cc1ccc(I)cc1,IOFETAMINE,303.19,3.22,1,1,12.03,3.5
CHEMBL1201313,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,CHLOPHEDIANOL,289.81,3.53,1,2,23.47,3.5
CHEMBL1201314,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,VALGANCICLOVIR,354.37,-1.44,4,10,171.37,3.0
CHEMBL1201317,O=P(O)(O)OCC(Cl)(Cl)Cl,TRICLOFOS,229.38,1.47,2,2,66.76,4.5
CHEMBL1201319,C[C@H](N)[C@H](O)c1cccc(O)c1,METARAMINOL,167.21,0.77,3,3,66.48,4.5
CHEMBL1201320,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,ESOMEPRAZOLE,345.42,2.9,1,5,83.09,4.5
CHEMBL1201323,NCCc1cc[nH]n1,BETAZOLE,111.15,-0.09,2,2,54.7,4.5
CHEMBL1201325,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,HEXOCYCLIUM,317.5,2.85,1,2,23.47,4.0
CHEMBL1201328,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,CARPHENAZINE,425.6,3.88,1,6,47.02,3.5
CHEMBL1201335,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,GLYCOPYRRONIUM,318.44,2.46,1,3,46.53,4.5
CHEMBL1201336,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,FOSPHENYTOIN,362.28,1.55,3,4,116.17,3.5
CHEMBL1201338,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,CYCLOPENTOLATE,291.39,2.18,1,4,49.77,4.5
CHEMBL1201345,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,TETRADECYL SULFURIC ACID,294.46,4.22,1,3,63.6,3.0
CHEMBL1201346,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,BALSALAZIDE,357.32,2.71,4,6,148.65,3.0
CHEMBL1201347,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,ANILERIDINE,352.48,3.41,1,4,55.56,4.0
CHEMBL1201348,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,MENADIOL DIPHOSPHORIC ACID,334.16,2.09,4,4,133.52,3.0
CHEMBL1201354,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,TRIDIHEXETHYL,318.53,4.72,1,1,20.23,3.5
CHEMBL1201356,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,METHYLERGONOVINE,339.44,1.92,3,3,68.36,4.5
CHEMBL1201728,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O,DESVENLAFAXINE SUCCINATE,263.38,2.73,2,3,43.7,4.5
CHEMBL1201731,Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,NEBIVOLOL HYDROCHLORIDE,405.44,2.36,3,5,70.95,4.0
CHEMBL1201733,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl,PAZOPANIB HYDROCHLORIDE,437.53,3.14,2,8,119.03,3.0
CHEMBL1201734,Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,BENDAMUSTINE HYDROCHLORIDE,358.27,3.26,1,4,58.36,3.5
CHEMBL1201735,Br.CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,BUPROPION HYDROBROMIDE,239.75,3.3,1,2,29.1,3.5
CHEMBL1201743,Cl.N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,SAXAGLIPTIN HYDROCHLORIDE,315.42,1.16,2,4,90.35,4.0
CHEMBL1201745,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-].C[N+](C)(C)CCO,CHOLINE FENOFIBRATE,318.76,3.81,1,3,63.6,4.0
CHEMBL1201753,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,PITAVASTATIN,421.47,4.52,3,4,90.65,3.0
CHEMBL1201754,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,RUFINAMIDE,238.2,0.7,1,4,73.8,4.5
CHEMBL1201758,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,BEPOTASTINE,388.9,4.17,1,4,62.66,3.5
CHEMBL1201759,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1.O=S(=O)(O)c1ccccc1,BEPOTASTINE BESYLATE,388.9,4.17,1,4,62.66,3.5
CHEMBL1201760,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,BESIFLOXACIN,393.85,3.14,2,5,88.56,3.5
CHEMBL1201761,Cl.N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,BESIFLOXACIN HYDROCHLORIDE,393.85,3.14,2,5,88.56,3.5
CHEMBL1201766,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,FOSPROPOFOL,288.28,3.38,2,3,75.99,4.0
CHEMBL1201770,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.[Br-],METHYLNALTREXONE BROMIDE,356.44,1.67,2,4,66.76,4.5
CHEMBL1201776,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,TAPENTADOL,221.34,3.08,1,2,23.47,3.5
CHEMBL1201777,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C.Cl,TAPENTADOL HYDROCHLORIDE,221.34,3.08,1,2,23.47,3.5
CHEMBL1201780,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,CARGLUMIC ACID,190.16,-1.03,4,3,129.72,3.0
CHEMBL1201784,CCCCCCOC(=O)CCC(=O)CN,HEXAMINOLEVULINATE,215.29,1.42,1,4,69.39,4.0
CHEMBL1201785,CCCCCCOC(=O)CCC(=O)CN.Cl,HEXAMINOLEVULINATE HYDROCHLORIDE,215.29,1.42,1,4,69.39,4.0
CHEMBL1201863,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,DEXLANSOPRAZOLE,369.37,3.52,1,4,73.86,3.5
CHEMBL1201864,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,DIENOGEST,311.42,3.84,1,3,61.09,4.0
CHEMBL1201891,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,DEFLAZACORT,441.52,2.56,1,7,102.26,3.5
CHEMBL1204165,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1.Cl,DILEVALOL HYDROCHLORIDE,328.41,2.14,4,4,95.58,3.5
CHEMBL1206690,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,PARECOXIB,370.43,3.53,1,5,89.27,3.5
CHEMBL1208642,O=S(O)(O)=S,THIOSULFURIC ACID,114.15,-0.32,2,2,57.53,3.5
CHEMBL1213165,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12.[Na+],DOLUTEGRAVIR SODIUM,419.38,1.35,2,6,100.87,3.5
CHEMBL1213251,CC(Cc1ccccc1)NCc1ccccc1Cl,CLOBENZOREX,259.78,4.06,1,1,12.03,3.5
CHEMBL1213252,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,CLORAZEPIC ACID,314.73,2.58,2,3,78.76,4.5
CHEMBL1213492,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,GIVINOSTAT,421.5,4.55,3,5,90.9,3.0
CHEMBL1222250,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,DEXTROSE,180.16,-3.22,5,6,110.38,3.5
CHEMBL1229211,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,DOLUTEGRAVIR,419.38,1.35,2,6,100.87,3.5
CHEMBL1230314,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,ESTETROL ANHYDROUS,304.39,1.55,4,4,80.92,3.0
CHEMBL1236315,O=C(O)[C@H](O)[C@@H](O)C(=O)O,TARTARIC ACID,150.09,-2.12,4,4,115.06,3.5
CHEMBL1236821,O=C[C@H](O)[C@@H](O)[C@H](O)CO,XYLOSE,150.13,-2.74,4,5,97.99,3.5
CHEMBL1237044,COc1cccc(C2(O)CCCCC2CN(C)C)c1,TRAMADOL,263.38,2.63,1,3,32.7,4.0
CHEMBL1237055,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5.Cl,HYDROMORPHONE HYDROCHLORIDE,285.34,1.63,1,4,49.77,3.5
CHEMBL1237061,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2],PITAVASTATIN CALCIUM,421.47,4.52,3,4,90.65,3.0
CHEMBL1237065,COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,TRAMADOL HYDROCHLORIDE,263.38,2.63,1,3,32.7,4.0
CHEMBL1237080,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2.Cl,GRANISETRON HYDROCHLORIDE,312.42,2.32,1,4,50.16,4.5
CHEMBL1237082,CNC1(C)C2CCC(C2)C1(C)C.Cl,MECAMYLAMINE HYDROCHLORIDE,167.3,2.42,1,1,12.03,4.0
CHEMBL1237102,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1.Cl,LEVOCABASTINE HYDROCHLORIDE,420.53,4.89,1,3,64.33,3.5
CHEMBL1237119,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,TREPROSTINIL,390.52,3.58,3,4,86.99,3.0
CHEMBL1237132,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CLEVIDIPINE,456.32,4.25,1,7,90.93,3.0
CHEMBL1237135,CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,MAPROTILINE HYDROCHLORIDE,277.41,4.21,1,1,12.03,3.5
CHEMBL1254682,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,LEVALLORPHAN,283.41,3.64,1,2,23.47,3.5
CHEMBL1255654,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,TETRACAINE HYDROCHLORIDE,264.37,2.62,1,4,41.57,4.5
CHEMBL1256137,Cl.NCCS,CYSTEAMINE HYDROCHLORIDE,77.15,-0.13,2,2,26.02,4.0
CHEMBL1256786,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,FORMOTEROL,344.41,2.22,4,5,90.82,3.0
CHEMBL1256841,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,NIALAMIDE,298.35,1.02,3,4,83.12,4.5
CHEMBL1256842,CN1Cc2c(N)cccc2C(c2ccccc2)C1.O=C(O)/C=C\C(=O)O,NOMIFENSINE MALEATE,238.33,2.85,1,2,29.26,4.0
CHEMBL1256958,CNC[C@H](O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,EPINEPHRINE BITARTRATE,183.21,0.35,4,4,72.72,4.0
CHEMBL1257073,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,TECOVIRIMAT,376.33,2.4,1,3,66.48,4.0
CHEMBL1289601,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,LENVATINIB,426.86,4.07,3,5,115.57,3.0
CHEMBL1289926,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,AXITINIB,386.48,4.64,2,4,70.67,3.5
CHEMBL1315867,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,TERBUTALINE SULFATE,225.29,1.52,4,4,72.72,4.0
CHEMBL1354199,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],METHSCOPOLAMINE BROMIDE,318.39,1.06,1,4,59.06,4.5
CHEMBL1355736,Cn1c(=O)c2nc[nH]c2n(C)c1=O.O,THEOPHYLLINE,180.17,-1.04,1,5,72.68,3.5
CHEMBL1356238,[O-][n+]1ccccc1S,PYRITHIONE,127.17,0.61,1,2,26.94,3.0
CHEMBL1364144,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,METHYLPREDNISOLONE ACETATE,416.51,2.37,2,6,100.9,3.5
CHEMBL1364551,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl,MINAPRINE HYDROCHLORIDE,298.39,2.2,1,5,50.28,4.5
CHEMBL1367605,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1.Cl,RITODRINE HYDROCHLORIDE,287.36,2.35,4,4,72.72,4.0
CHEMBL1370561,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,AMINOPHYLLINE,180.17,-1.04,1,5,72.68,3.5
CHEMBL1375743,Cl.O.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,ZIPRASIDONE HYDROCHLORIDE,412.95,3.81,1,5,48.47,3.5
CHEMBL1382627,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+],"SULFADIAZINE, SILVER",250.28,0.86,2,5,97.97,4.0
CHEMBL1398126,Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N.O.O,AMILORIDE HYDROCHLORIDE,229.63,-1.08,5,6,156.79,3.0
CHEMBL1402684,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,OXYPHENISATIN ACETATE,401.42,3.82,1,5,81.7,3.5
CHEMBL1434513,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O,NOREPINEPHRINE BITARTRATE,169.18,0.09,4,4,86.71,4.0
CHEMBL1441059,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.O=S(=O)(O)O,ALBUTEROL SULFATE,239.31,1.31,4,4,72.72,4.0
CHEMBL1448187,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,FLUPHENAZINE HYDROCHLORIDE,437.53,4.31,1,5,29.95,3.0
CHEMBL1454910,O=[N+]([O-])c1ccc(O)c2ncccc12,NITROXOLINE,190.16,1.85,1,4,76.26,4.5
CHEMBL1472989,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)/C=C/C(=O)O,BISOPROLOL FUMARATE,325.45,2.37,2,5,59.95,3.5
CHEMBL1474889,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,CLOBUTINOL,255.79,2.83,1,2,23.47,4.0
CHEMBL1474963,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,BENZARONE,266.3,3.93,1,3,50.44,4.0
CHEMBL1515611,CC(C)C(Br)C(=O)NC(N)=O,BROMISOVALUM,223.07,0.6,2,2,72.19,4.5
CHEMBL1516474,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12.O=C(O)/C=C\C(=O)O,TEGASEROD MALEATE,301.39,2.81,4,3,85.29,4.0
CHEMBL1523964,CN[C@@H](C)[C@H](O)c1ccccc1.CN[C@@H](C)[C@H](O)c1ccccc1.O=S(=O)(O)O,EPHEDRINE SULFATE,165.24,1.33,2,2,32.26,4.0
CHEMBL1524273,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,PHTHALYLSULFATHIAZOLE,403.44,2.89,3,6,125.46,3.0
CHEMBL1528839,Cl.N=C(N)NC(=N)NCCc1ccccc1,PHENFORMIN HYDROCHLORIDE,205.26,0.24,5,2,97.78,3.5
CHEMBL1530428,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,DEXAMETHASONE ACETATE,434.5,2.47,2,6,100.9,3.5
CHEMBL1533310,Cl.Cl.NCCc1c[nH]cn1,HISTAMINE DIHYDROCHLORIDE,111.15,-0.09,2,2,54.7,4.5
CHEMBL1562610,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+],MECLOFENAMATE SODIUM,296.15,4.74,2,2,49.33,4.0
CHEMBL1567328,COc1ccc2[n-]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.COc1ccc2[n-]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Mg+2],OMEPRAZOLE MAGNESIUM,345.42,2.9,1,5,83.09,4.5
CHEMBL1568057,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,METAPROTERENOL SULFATE,211.26,1.13,4,4,72.72,4.0
CHEMBL1568276,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],NAFCILLIN SODIUM,414.48,2.48,2,5,95.94,3.5
CHEMBL1568698,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,GANAXOLONE,332.53,4.99,1,2,37.3,3.5
CHEMBL1593719,NC(=O)NNc1ccccc1,PHENICARBAZIDE,151.17,0.68,3,2,67.15,4.5
CHEMBL1607273,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CETIRIZINE HYDROCHLORIDE,388.9,3.15,1,4,53.01,3.5
CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,SELUMETINIB,457.69,3.53,3,6,88.41,3.5
CHEMBL1615350,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,CLOMACRAN,300.83,4.87,1,2,15.27,3.5
CHEMBL1615374,Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,VILAZODONE HYDROCHLORIDE,441.54,4.03,2,5,102.29,3.0
CHEMBL1615438,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,LEVOCABASTINE,420.53,4.89,1,3,64.33,3.5
CHEMBL1615779,N=C(N)NCc1cccc([131I])c1,IOBENGUANE I 131,275.09,1.27,3,1,61.9,4.5
CHEMBL1621597,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,IPRATROPIUM,332.46,2.85,1,3,46.53,4.5
CHEMBL1626570,COS(=O)(=O)[O-].C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,HEXOCYCLIUM METHYLSULFATE,317.5,2.85,1,2,23.47,4.0
CHEMBL1627367,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](F)[C@@H]2O,FLUOROESTRADIOL,290.38,3.56,2,2,40.46,3.0
CHEMBL1628233,O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12.[Na+].[Na+],FLUORESCEIN SODIUM,332.31,3.67,2,5,75.99,3.0
CHEMBL1628502,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,GABAPENTIN ENACARBIL,329.39,2.68,2,5,101.93,4.0
CHEMBL1628504,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1.Cl,RILPIVIRINE HYDROCHLORIDE,366.43,4.99,2,6,97.42,3.0
CHEMBL1643895,Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21,RAMOSETRON,279.34,2.89,1,3,50.68,4.5
CHEMBL1650443,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,TRELAGLIPTIN,357.39,0.53,1,7,97.05,4.0
CHEMBL1689063,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,AVIBACTAM,265.25,-1.53,2,5,130.24,3.5
CHEMBL1697686,CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,CLOFOREX,255.75,3.41,1,2,38.33,3.5
CHEMBL1697751,CC(C)Nc1ncccn1.O=P(O)(O)O,ISAXONINE PHOSPHATE,137.19,1.3,1,3,37.81,4.0
CHEMBL1697760,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,MUZOLIMINE,272.14,2.56,1,3,58.69,4.5
CHEMBL1697768,O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+].[Na+],SODIUM PICOSULFATE,437.45,2.63,2,7,140.09,3.0
CHEMBL1697856,CCOc1ccc(NC(=O)CC(C)O)cc1,BUCETIN,223.27,1.79,2,3,58.56,4.5
