"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"OPC","Chandelier","SLITRK3","PTPRD",0.0170021002689723,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Chandelier","SLITRK3","PTPRD",0.0139029277982679,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Chandelier","SLITRK3","PTPRD",0.0112875294219934,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Chandelier","SLITRK3","PTPRD",0.0189378211477505,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","Chandelier","SLITRK3","PTPRD",0.0153001148147099,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Chandelier","SLITRK3","PTPRD",0.01596366044263,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","ExcNeuron","SLITRK3","PTPRD",0.0166973806209432,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","ExcNeuron","SLITRK3","PTPRD",0.0106136803903396,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","ExcNeuron","SLITRK3","PTPRD",0.00942964621311302,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","ExcNeuron","SLITRK3","PTPRD",0.0217265195882888,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","ExcNeuron","SLITRK3","PTPRD",0.0177817497947723,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","ExcNeuron","SLITRK3","PTPRD",0.014447363674144,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","ExcNeuron","SLITRK3","PTPRD",0.0241868896738542,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","ExcNeuron","SLITRK3","PTPRD",0.0195610099594047,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","ExcNeuron","SLITRK3","PTPRD",0.0204055156311155,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Lamp5","SLITRK3","PTPRD",0.0115268101633388,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Lamp5","SLITRK3","PTPRD",0.00731299934490267,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Lamp5","SLITRK3","PTPRD",0.00649476330973951,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Lamp5","SLITRK3","PTPRD",0.015022400284827,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Lamp5","SLITRK3","PTPRD",0.012279583084889,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Lamp5","SLITRK3","PTPRD",0.00996647944709071,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Lamp5","SLITRK3","PTPRD",0.01673656616544,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","Lamp5","SLITRK3","PTPRD",0.013515866698638,0.02,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Lamp5","SLITRK3","PTPRD",0.0141031401232427,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Lamp5 Lhx6","SLITRK3","PTPRD",0.0115740557453198,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Lamp5 Lhx6","SLITRK3","PTPRD",0.00734310184909198,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Lamp5 Lhx6","SLITRK3","PTPRD",0.00652151983536118,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Lamp5 Lhx6","SLITRK3","PTPRD",0.0150837548039744,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Lamp5 Lhx6","SLITRK3","PTPRD",0.0123298756127498,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Lamp5 Lhx6","SLITRK3","PTPRD",0.0100073943620058,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Lamp5 Lhx6","SLITRK3","PTPRD",0.0168048022397511,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","Lamp5 Lhx6","SLITRK3","PTPRD",0.0135711530067996,0.02,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Lamp5 Lhx6","SLITRK3","PTPRD",0.0141607941748596,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Microglia","SLITRK3","PTPRD",0.0041571129805156,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Microglia","SLITRK3","PTPRD",0.00263024467433594,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Microglia","SLITRK3","PTPRD",0.00233471988576426,0.01,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Microglia","SLITRK3","PTPRD",0.00543006537703249,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Microglia","SLITRK3","PTPRD",0.00443075583746078,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Microglia","SLITRK3","PTPRD",0.00359075999787064,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Microglia","SLITRK3","PTPRD",0.00605640577719891,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Microglia","SLITRK3","PTPRD",0.00509474927624486,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Oligodendrocyte","SLITRK3","PTPRD",0.0153718365913647,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Oligodendrocyte","SLITRK3","PTPRD",0.00976630223525959,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Oligodendrocyte","SLITRK3","PTPRD",0.00867597038026972,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Oligodendrocyte","SLITRK3","PTPRD",0.0200098550858909,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Oligodendrocyte","SLITRK3","PTPRD",0.0163715549215359,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Oligodendrocyte","SLITRK3","PTPRD",0.0132980246314002,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Oligodendrocyte","SLITRK3","PTPRD",0.0222802528899879,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","Oligodendrocyte","SLITRK3","PTPRD",0.0180122971854175,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Oligodendrocyte","SLITRK3","PTPRD",0.0187912219180808,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","OPC","SLITRK3","PTPRD",0.0108426442159214,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","OPC","SLITRK3","PTPRD",0.00687720116177624,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","OPC","SLITRK3","PTPRD",0.00610742566871293,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","OPC","SLITRK3","PTPRD",0.0141337226098591,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","OPC","SLITRK3","PTPRD",0.0115512589471629,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","OPC","SLITRK3","PTPRD",0.0093740475875978,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","OPC","SLITRK3","PTPRD",0.015748105146422,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","OPC","SLITRK3","PTPRD",0.0127151603040045,0.02,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","OPC","SLITRK3","PTPRD",0.0132681104400402,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Pax6","SLITRK3","PTPRD",0.0092441513692409,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Pax6","SLITRK3","PTPRD",0.00585985632798924,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Pax6","SLITRK3","PTPRD",0.00520335715107748,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Pax6","SLITRK3","PTPRD",0.0120559512384244,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Pax6","SLITRK3","PTPRD",0.00984933775160489,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Pax6","SLITRK3","PTPRD",0.00799031582241385,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Pax6","SLITRK3","PTPRD",0.0134362410058853,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","Pax6","SLITRK3","PTPRD",0.0108436352960088,0.02,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Pax6","SLITRK3","PTPRD",0.0113161304041475,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Pvalb","SLITRK3","PTPRD",0.011647720243935,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Pvalb","SLITRK3","PTPRD",0.0073900392545984,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Pvalb","SLITRK3","PTPRD",0.00656324037762852,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Pvalb","SLITRK3","PTPRD",0.0151794141662585,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Pvalb","SLITRK3","PTPRD",0.0124082902305646,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Pvalb","SLITRK3","PTPRD",0.0100711892497533,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Pvalb","SLITRK3","PTPRD",0.0169111888713232,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","Pvalb","SLITRK3","PTPRD",0.0136573526478896,0.01,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Pvalb","SLITRK3","PTPRD",0.0142506849226999,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Sncg","SLITRK3","PTPRD",0.00842425104663741,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Sncg","SLITRK3","PTPRD",0.00533850511724717,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Sncg","SLITRK3","PTPRD",0.00474013615175661,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Sncg","SLITRK3","PTPRD",0.0109894274925108,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Sncg","SLITRK3","PTPRD",0.00897624736463895,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Sncg","SLITRK3","PTPRD",0.0072808058944418,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Sncg","SLITRK3","PTPRD",0.0122491245620788,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","Sncg","SLITRK3","PTPRD",0.00988328559187522,0.04,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Sncg","SLITRK3","PTPRD",0.0103143712498549,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Sst","SLITRK3","PTPRD",0.0115002211281716,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Sst","SLITRK3","PTPRD",0.00729605861407897,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Sst","SLITRK3","PTPRD",0.00647970566895098,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Sst","SLITRK3","PTPRD",0.0149878701901033,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Sst","SLITRK3","PTPRD",0.0122512791407104,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Sst","SLITRK3","PTPRD",0.00994345343987241,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Sst","SLITRK3","PTPRD",0.0166981627305334,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","Sst","SLITRK3","PTPRD",0.0134847520742015,0.02,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Sst","SLITRK3","PTPRD",0.0140706928311411,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Sst Chodl","SLITRK3","PTPRD",0.013117352289498,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Sst Chodl","SLITRK3","PTPRD",0.00832699139417596,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Sst Chodl","SLITRK3","PTPRD",0.00739614723238097,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Sst Chodl","SLITRK3","PTPRD",0.0170869481415298,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Sst Chodl","SLITRK3","PTPRD",0.0139725292926565,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Sst Chodl","SLITRK3","PTPRD",0.0113441882127633,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Sst Chodl","SLITRK3","PTPRD",0.0190321420769891,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","Sst Chodl","SLITRK3","PTPRD",0.0153766019022315,0.01,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Sst Chodl","SLITRK3","PTPRD",0.0160434106282085,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Vascular","SLITRK3","PTPRD",0.00415046172477324,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Vascular","SLITRK3","PTPRD",0.00262602991993983,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Vascular","SLITRK3","PTPRD",0.00233097757918811,0.02,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Vascular","SLITRK3","PTPRD",0.00542138852349685,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Vascular","SLITRK3","PTPRD",0.00442366870623433,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Vascular","SLITRK3","PTPRD",0.00358501162775612,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Vascular","SLITRK3","PTPRD",0.00604673416169343,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Vascular","SLITRK3","PTPRD",0.0050866054933579,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Vip","SLITRK3","PTPRD",0.0120666332301912,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Vip","SLITRK3","PTPRD",0.00765701007139637,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Vip","SLITRK3","PTPRD",0.00680054708906646,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Vip","SLITRK3","PTPRD",0.0157233246667374,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Vip","SLITRK3","PTPRD",0.0128542015358974,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Vip","SLITRK3","PTPRD",0.0104340005127642,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Vip","SLITRK3","PTPRD",0.0175160488414518,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst Chodl","Vip","SLITRK3","PTPRD",0.014147507945557,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Vip","SLITRK3","PTPRD",0.0147618159113652,0,"SLITRK3_PTPRD","SLITRK3 - PTPRD","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Astrocyte","SLITRK4","PTPRS",0.00341882524554126,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Astrocyte","SLITRK4","PTPRS",0.00765073860268601,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5","Astrocyte","SLITRK4","PTPRS",0.00493833980553912,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Astrocyte","SLITRK4","PTPRS",0.0120975776204504,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Astrocyte","SLITRK4","PTPRS",0.0033713545540612,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sncg","Astrocyte","SLITRK4","PTPRS",0.00447672688990532,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Astrocyte","SLITRK4","PTPRS",0.00477230664444817,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","Chandelier","SLITRK4","PTPRS",0.00753630171328195,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","Chandelier","SLITRK4","PTPRS",0.016779125678439,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5","Chandelier","SLITRK4","PTPRS",0.0108658968080404,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Lamp5 Lhx6","Chandelier","SLITRK4","PTPRS",0.00417097190582348,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"OPC","Chandelier","SLITRK4","PTPRS",0.00547722738954306,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pax6","Chandelier","SLITRK4","PTPRS",0.0263905576727173,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Pvalb","Chandelier","SLITRK4","PTPRS",0.00743208585753521,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sncg","Chandelier","SLITRK4","PTPRS",0.00985569152431934,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Sst","Chandelier","SLITRK4","PTPRS",0.00656602672937804,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Vip","Chandelier","SLITRK4","PTPRS",0.0105026752520217,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"Chandelier","ExcNeuron","SLITRK4","PTPRS",0.00472488971444774,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
"ExcNeuron","ExcNeuron","SLITRK4","PTPRS",0.0105563597952227,0,"SLITRK4_PTPRS","SLITRK4 - PTPRS","SLITRK","Secreted Signaling","PMID: 30648269;PMID: 30822649"
